drug_id,partner_id,gene_name,substrate,inducer,inhibitor
DB00881,BE0002705,CES1,1,0,0
DB00882,BE0000344,CYP17A1,0,0,1
DB00883,BE0003533,CYP2E1,0,0,1
DB00884,BE0000262,PTGS2,0,1,0
DB00887,BE0000262,PTGS2,0,1,0
DB00888,BE0002180,BCHE,0,0,1
DB00889,BE0002638,CYP3A4,1,0,0
DB00889,BE0003543,CYP1A1,1,0,0
DB00891,BE0002793,CYP2C9,0,0,1
DB00892,BE0002180,BCHE,1,0,0
DB00896,BE0002638,CYP3A4,1,1,0
DB00896,BE0002362,CYP3A5,0,1,0
DB00897,BE0002638,CYP3A4,1,0,0
DB00897,BE0002362,CYP3A5,1,0,0
DB00897,BE0003612,CYP3A7,1,0,0
DB00897,BE0002887,CYP2C8,0,0,1
DB00898,BE0003543,CYP1A1,0,0,1
DB00898,BE0002433,CYP1A2,1,0,0
DB00898,BE0003549,CYP2B6,0,0,1
DB00898,BE0002793,CYP2C9,0,0,1
DB00898,BE0003536,CYP2C19,0,0,1
DB00898,BE0003533,CYP2E1,1,1,0
DB00898,BE0002638,CYP3A4,1,1,1
DB00898,BE0000421,CYP4A11,0,1,0
DB00898,BE0000227,ADH1A,1,0,0
DB00898,BE0000400,ADH1B,1,0,0
DB00898,BE0000465,ADH1C,1,0,0
DB00898,BE0000009,ADH5,1,0,0
DB00898,BE0000360,ADH4,1,0,0
DB00898,BE0000522,ADH7,1,0,0
DB00898,BE0003545,ADH6,1,0,0
DB00898,BE0004352,AKR1A1,1,0,0
DB00903,BE0002189,GSTA2,0,0,1
DB00904,BE0002638,CYP3A4,1,0,0
DB00904,BE0002433,CYP1A2,1,0,1
DB00904,BE0002363,CYP2D6,1,0,0
DB00904,BE0002362,CYP3A5,1,0,0
DB00904,BE0003612,CYP3A7,1,0,0
DB00904,BE0002793,CYP2C9,1,0,0
DB00904,BE0003533,CYP2E1,1,0,0
DB00905,BE0002638,CYP3A4,1,0,0
DB00905,BE0002362,CYP3A5,1,0,0
DB00906,BE0002638,CYP3A4,1,0,0
DB00906,BE0003541,UGT1A1,1,0,0
DB00907,BE0002638,CYP3A4,1,0,0
DB00907,BE0002362,CYP3A5,1,0,0
DB00907,BE0003612,CYP3A7,1,0,0
DB00907,BE0002363,CYP2D6,0,0,1
DB00907,BE0002887,CYP2C8,0,0,1
DB00907,BE0002180,BCHE,1,0,0
DB00908,BE0002638,CYP3A4,1,0,1
DB00908,BE0003612,CYP3A7,1,0,0
DB00908,BE0002363,CYP2D6,1,0,1
DB00908,BE0002433,CYP1A2,0,0,1
DB00908,BE0003533,CYP2E1,1,0,0
DB00908,BE0003543,CYP1A1,0,0,1
DB00908,BE0003549,CYP2B6,0,0,1
DB00908,BE0002793,CYP2C9,1,0,1
DB00908,BE0002887,CYP2C8,0,0,1
DB00909,BE0002638,CYP3A4,1,0,0
DB00909,BE0003539,AOX1,1,0,0
DB00909,BE0003536,CYP2C19,1,0,1
DB00909,BE0003541,UGT1A1,1,0,0
DB00909,BE0002362,CYP3A5,1,0,0
DB00910,BE0002250,CYP24A1,1,0,0
DB00910,BE0002638,CYP3A4,1,0,0
DB00910,BE0003544,UGT1A4,1,0,0
DB00911,BE0002638,CYP3A4,1,0,0
DB00912,BE0002638,CYP3A4,1,0,0
DB00912,BE0002887,CYP2C8,1,0,0
DB00914,BE0002363,CYP2D6,1,0,0
DB00915,BE0002151,DDC,0,1,0
DB00915,BE0002196,MAOB,0,0,1
DB00916,BE0002793,CYP2C9,0,0,1
DB00916,BE0002638,CYP3A4,0,0,1
DB00916,BE0002887,CYP2C8,0,0,1
DB00916,BE0003541,UGT1A1,1,0,0
DB00916,BE0003336,CYP2A6,1,0,0
DB00916,BE0002362,CYP3A5,1,0,0
DB00916,BE0003612,CYP3A7,1,0,0
DB00918,BE0002638,CYP3A4,1,0,0
DB00918,BE0002363,CYP2D6,1,0,0
DB00918,BE0002198,MAOA,1,0,0
DB00918,BE0003606,FMO3,1,0,0
DB00918,BE0003536,CYP2C19,1,0,0
DB00918,BE0003533,CYP2E1,1,0,0
DB00918,BE0002887,CYP2C8,1,0,0
DB00921,BE0002638,CYP3A4,1,0,1
DB00921,BE0002362,CYP3A5,1,0,0
DB00921,BE0002793,CYP2C9,1,0,0
DB00921,BE0002887,CYP2C8,1,0,0
DB00921,BE0003612,CYP3A7,1,0,0
DB00921,BE0002363,CYP2D6,1,0,1
DB00921,BE0003611,CYP2C18,1,0,0
DB00921,BE0003536,CYP2C19,0,0,1
DB00924,BE0002638,CYP3A4,1,0,0
DB00924,BE0002433,CYP1A2,1,0,0
DB00924,BE0002363,CYP2D6,1,0,0
DB00924,BE0003544,UGT1A4,1,0,0
DB00924,BE0009343,UGT2B10,1,0,0
DB00926,BE0002090,CYP19A1,0,0,1
DB00928,BE0002443,CDA,1,0,0
DB00932,BE0002638,CYP3A4,1,0,1
DB00932,BE0002363,CYP2D6,1,0,1
DB00932,BE0003536,CYP2C19,1,0,1
DB00932,BE0003541,UGT1A1,0,1,0
DB00933,BE0002363,CYP2D6,1,0,0
DB00934,BE0002363,CYP2D6,1,0,0
DB00934,BE0002433,CYP1A2,1,0,0
DB00936,BE0002793,CYP2C9,1,0,0
DB00938,BE0002638,CYP3A4,1,0,0
DB00938,BE0002362,CYP3A5,1,0,0
DB00938,BE0003612,CYP3A7,1,0,0
DB00938,BE0002887,CYP2C8,0,0,1
DB00943,BE0002804,DCK,1,0,0
DB00945,BE0003536,CYP2C19,0,1,0
DB00945,BE0002793,CYP2C9,1,0,0
DB00945,BE0004694,UGT1A6,1,0,0
DB00945,BE0003607,NAT2,1,0,0
DB00946,BE0002887,CYP2C8,1,0,0
DB00946,BE0002793,CYP2C9,1,0,0
DB00946,BE0002638,CYP3A4,1,0,0
DB00947,BE0002638,CYP3A4,1,0,0
DB00947,BE0003541,UGT1A1,1,0,0
DB00949,BE0002638,CYP3A4,1,1,0
DB00949,BE0003536,CYP2C19,0,0,1
DB00949,BE0003533,CYP2E1,1,0,0
DB00949,BE0002793,CYP2C9,0,0,1
DB00951,BE0003533,CYP2E1,1,1,1
DB00951,BE0002793,CYP2C9,0,0,1
DB00951,BE0002433,CYP1A2,0,0,1
DB00951,BE0002363,CYP2D6,0,0,1
DB00951,BE0003536,CYP2C19,0,0,1
DB00951,BE0003607,NAT2,1,0,0
DB00951,BE0003336,CYP2A6,0,0,1
DB00951,BE0002887,CYP2C8,0,0,1
DB00952,BE0002198,MAOA,1,0,0
DB00953,BE0002198,MAOA,1,0,0
DB00954,BE0002638,CYP3A4,0,0,1
DB00956,BE0002363,CYP2D6,1,0,0
DB00956,BE0002638,CYP3A4,1,0,0
DB00956,BE0003549,CYP2B6,1,0,0
DB00956,BE0003536,CYP2C19,1,0,0
DB00957,BE0002638,CYP3A4,1,1,0
DB00958,BE0002204,XDH,0,1,0
DB00958,BE0001075,MPO,1,0,0
DB00958,BE0000818,GSTT1,1,0,0
DB00958,BE0004778,MT1A,1,0,0
DB00958,BE0004779,MT2A,1,0,0
DB00958,BE0002390,SOD1,0,0,1
DB00958,BE0000814,GSTP1,1,0,0
DB00958,BE0000807,GSTM1,1,0,0
DB00958,BE0001184,NQO1,1,0,0
DB00959,BE0009795,AKR1C1,1,0,0
DB00959,BE0009796,HSD11B1,0,0,0
DB00959,BE0002638,CYP3A4,1,1,0
DB00959,BE0004866,CYP3A4,1,1,0
DB00959,BE0003336,CYP2A6,0,1,0
DB00959,BE0001111,CYP1B1,0,1,0
DB00959,BE0003549,CYP2B6,0,1,0
DB00959,BE0002887,CYP2C8,0,1,0
DB00959,BE0003536,CYP2C19,0,1,0
DB00959,BE0002793,CYP2C9,0,1,0
DB00960,BE0002363,CYP2D6,1,0,1
DB00962,BE0002638,CYP3A4,1,0,0
DB00962,BE0002362,CYP3A5,1,0,0
DB00962,BE0003612,CYP3A7,1,0,0
DB00962,BE0003539,AOX1,1,0,0
DB00963,BE0000262,PTGS2,0,0,1
DB00966,BE0003536,CYP2C19,0,0,1
DB00966,BE0003677,UGT1A3,1,0,0
DB00968,BE0002089,COMT,1,0,0
DB00969,BE0002433,CYP1A2,1,0,1
DB00969,BE0002638,CYP3A4,1,0,0
DB00969,BE0002793,CYP2C9,1,0,0
DB00969,BE0003533,CYP2E1,0,0,1
DB00972,BE0002638,CYP3A4,1,0,1
DB00972,BE0002363,CYP2D6,1,0,1
DB00972,BE0002433,CYP1A2,1,0,0
DB00972,BE0003536,CYP2C19,1,0,1
DB00972,BE0003543,CYP1A1,1,0,1
DB00972,BE0002362,CYP3A5,1,0,0
DB00972,BE0002793,CYP2C9,1,0,1
DB00972,BE0002887,CYP2C8,1,0,0
DB00972,BE0003336,CYP2A6,1,0,1
DB00972,BE0003533,CYP2E1,0,0,1
DB00972,BE0003549,CYP2B6,0,0,1
DB00973,BE0003541,UGT1A1,1,0,0
DB00973,BE0003677,UGT1A3,1,0,0
DB00973,BE0004696,UGT2B15,1,0,0
DB00973,BE0003679,UGT2B7,1,0,0
DB00973,BE0002638,CYP3A4,0,0,1
DB00973,BE0002887,CYP2C8,0,0,1
DB00974,BE0002214,ADA,0,0,1
DB00974,BE0003562,PON3,0,0,1
DB00974,BE0002090,CYP19A1,1,0,0
DB00976,BE0002638,CYP3A4,1,0,1
DB00977,BE0002638,CYP3A4,1,0,0
DB00977,BE0002887,CYP2C8,1,0,1
DB00977,BE0003541,UGT1A1,1,1,0
DB00977,BE0003536,CYP2C19,0,0,1
DB00978,BE0002433,CYP1A2,1,0,1
DB00979,BE0002180,BCHE,1,0,0
DB00980,BE0002433,CYP1A2,1,0,0
DB00980,BE0003536,CYP2C19,1,0,0
DB00980,BE0002638,CYP3A4,1,0,0
DB00980,BE0002793,CYP2C9,1,0,0
DB00982,BE0002638,CYP3A4,1,0,0
DB00983,BE0002363,CYP2D6,1,0,0
DB00983,BE0003536,CYP2C19,1,0,0
DB00983,BE0002793,CYP2C9,1,0,0
DB00983,BE0003336,CYP2A6,1,0,0
DB00987,BE0002443,CDA,1,0,0
DB00987,BE0002638,CYP3A4,1,0,0
DB00987,BE0002804,DCK,1,0,0
DB00987,BE0001096,NT5E,1,0,0
DB00987,BE0004700,DCTD,1,0,0
DB00988,BE0002198,MAOA,1,0,0
DB00988,BE0002196,MAOB,1,0,0
DB00988,BE0002089,COMT,1,0,0
DB00988,BE0000138,DBH,1,0,0
DB00990,BE0002638,CYP3A4,1,0,0
DB00990,BE0002090,CYP19A1,0,0,1
DB00993,BE0002204,XDH,1,0,0
DB00993,BE0000987,TPMT,1,0,0
DB00993,BE0002281,GSTA1,1,0,0
DB00993,BE0002189,GSTA2,1,0,0
DB00993,BE0000807,GSTM1,1,0,0
DB00993,BE0002433,CYP1A2,1,0,0
DB00996,BE0000517,BCAT1,0,0,1
DB00997,BE0002638,CYP3A4,1,0,1
DB00997,BE0002363,CYP2D6,0,0,1
DB00997,BE0003549,CYP2B6,0,0,1
DB00997,BE0001111,CYP1B1,0,1,1
DB00997,BE0003074,CBR1,1,0,0
DB00997,BE0004771,CBR3,1,0,0
DB00997,BE0004352,AKR1A1,1,0,0
DB00997,BE0000592,AKR1C3,1,0,0
DB00997,BE0001184,NQO1,1,0,0
DB00997,BE0002204,XDH,1,0,0
DB00997,BE0000067,NOS1,1,0,0
DB00997,BE0000005,NOS2,1,0,0
DB00997,BE0000263,NOS3,1,0,0
DB00997,BE0000729,NDUFS2,1,0,0
DB00997,BE0000191,NDUFS3,1,0,0
DB00997,BE0000307,NDUFS7,1,0,0
DB00997,BE0002364,POR,1,0,0
DB00998,BE0002433,CYP1A2,1,0,0
DB01001,BE0002638,CYP3A4,0,0,1
DB01002,BE0002638,CYP3A4,1,0,0
DB01002,BE0002433,CYP1A2,1,0,0
DB01005,BE0002363,CYP2D6,0,0,1
DB01006,BE0002090,CYP19A1,0,0,1
DB01006,BE0002638,CYP3A4,1,0,0
DB01006,BE0003336,CYP2A6,1,0,1
DB01007,BE0002090,CYP19A1,0,0,1
DB01007,BE0003536,CYP2C19,0,0,1
DB01007,BE0003533,CYP2E1,0,0,1
DB01007,BE0002638,CYP3A4,0,0,1
DB01008,BE0002638,CYP3A4,1,0,0
DB01008,BE0002189,GSTA2,1,0,0
DB01008,BE0002281,GSTA1,1,0,0
DB01008,BE0000807,GSTM1,1,0,0
DB01008,BE0000814,GSTP1,1,0,0
DB01008,BE0002290,MGST2,1,0,0
DB01009,BE0002793,CYP2C9,1,0,1
DB01009,BE0002887,CYP2C8,0,0,1
DB01009,BE0003541,UGT1A1,1,0,0
DB01011,BE0003542,CYP11B2,0,0,1
DB01011,BE0003336,CYP2A6,0,0,1
DB01011,BE0002638,CYP3A4,0,1,1
DB01011,BE0000731,CYP11B1,0,0,1
DB01011,BE0003533,CYP2E1,0,0,1
DB01012,BE0002638,CYP3A4,1,0,0
DB01012,BE0002363,CYP2D6,0,0,1
DB01012,BE0002433,CYP1A2,1,0,0
DB01013,BE0002638,CYP3A4,1,1,0
DB01013,BE0002362,CYP3A5,0,1,0
DB01015,BE0003608,NAT1,1,0,0
DB01015,BE0003607,NAT2,1,0,0
DB01015,BE0002793,CYP2C9,1,0,1
DB01015,BE0000017,PTGS1,1,0,0
DB01015,BE0003538,UGT1A9,1,0,0
DB01015,BE0002887,CYP2C8,1,0,1
DB01015,BE0002638,CYP3A4,1,0,0
DB01016,BE0002638,CYP3A4,1,0,1
DB01016,BE0002793,CYP2C9,1,0,1
DB01016,BE0003536,CYP2C19,1,0,0
DB01016,BE0003612,CYP3A7,1,0,0
DB01016,BE0002362,CYP3A5,1,0,0
DB01018,BE0002638,CYP3A4,1,0,0
DB01018,BE0003536,CYP2C19,1,0,0
DB01021,BE0000987,TPMT,0,0,1
DB01023,BE0002638,CYP3A4,1,0,1
DB01023,BE0002362,CYP3A5,1,0,0
DB01023,BE0003612,CYP3A7,1,0,0
DB01023,BE0002887,CYP2C8,0,0,1
DB01023,BE0002793,CYP2C9,0,0,1
DB01023,BE0002363,CYP2D6,0,0,1
DB01024,BE0003541,UGT1A1,1,0,0
DB01024,BE0003538,UGT1A9,1,0,0
DB01024,BE0003679,UGT2B7,1,0,0
DB01024,BE0004695,UGT1A7,1,0,0
DB01024,BE0004694,UGT1A6,1,0,0
DB01026,BE0002638,CYP3A4,1,0,1
DB01026,BE0002362,CYP3A5,0,0,1
DB01026,BE0003536,CYP2C19,0,0,1
DB01026,BE0003543,CYP1A1,0,1,1
DB01026,BE0002433,CYP1A2,0,0,1
DB01026,BE0003336,CYP2A6,0,0,1
DB01026,BE0001111,CYP1B1,0,0,1
DB01026,BE0003549,CYP2B6,0,0,1
DB01026,BE0002887,CYP2C8,0,0,1
DB01026,BE0002793,CYP2C9,0,0,1
DB01026,BE0002363,CYP2D6,0,0,1
DB01026,BE0000731,CYP11B1,0,0,1
DB01026,BE0003541,UGT1A1,0,0,1
DB01026,BE0004695,UGT1A7,0,0,1
DB01026,BE0003679,UGT2B7,0,0,1
DB01026,BE0004729,CYP4F12,0,0,1
DB01026,BE0002090,CYP19A1,0,0,1
DB01026,BE0004727,CYP4F2,0,0,1
DB01028,BE0003533,CYP2E1,1,0,0
DB01028,BE0002433,CYP1A2,1,0,0
DB01028,BE0003336,CYP2A6,1,0,0
DB01028,BE0003549,CYP2B6,1,0,0
DB01028,BE0002793,CYP2C9,1,0,0
DB01028,BE0002363,CYP2D6,1,0,0
DB01028,BE0002638,CYP3A4,1,0,0
DB01029,BE0002887,CYP2C8,1,0,1
DB01029,BE0002793,CYP2C9,1,0,0
DB01029,BE0003677,UGT1A3,1,0,0
DB01029,BE0000017,PTGS1,1,0,0
DB01029,BE0002638,CYP3A4,0,0,1
DB01030,BE0002638,CYP3A4,0,1,1
DB01032,BE0002887,CYP2C8,0,1,0
DB01032,BE0002638,CYP3A4,0,1,0
DB01032,BE0003541,UGT1A1,0,0,1
DB01032,BE0002793,CYP2C9,0,0,1
DB01033,BE0000987,TPMT,1,0,0
DB01033,BE0002204,XDH,1,0,0
DB01033,BE0003539,AOX1,1,0,0
DB01035,BE0002363,CYP2D6,1,0,0
DB01035,BE0002180,BCHE,0,0,1
DB01036,BE0002638,CYP3A4,1,0,0
DB01036,BE0002363,CYP2D6,1,0,0
DB01036,BE0002793,CYP2C9,1,0,0
DB01036,BE0003536,CYP2C19,1,0,0
DB01037,BE0003549,CYP2B6,1,0,1
DB01037,BE0002638,CYP3A4,1,0,0
DB01037,BE0003336,CYP2A6,1,0,1
DB01037,BE0002433,CYP1A2,1,0,1
DB01037,BE0003536,CYP2C19,1,0,0
DB01037,BE0002887,CYP2C8,1,0,0
DB01037,BE0002793,CYP2C9,1,0,0
DB01037,BE0002363,CYP2D6,1,0,1
DB01037,BE0003533,CYP2E1,0,0,1
DB01039,BE0003538,UGT1A9,1,0,0
DB01039,BE0002705,CES1,1,0,0
DB01039,BE0003074,CBR1,1,0,0
DB01039,BE0002887,CYP2C8,0,0,1
DB01039,BE0003536,CYP2C19,0,0,1
DB01039,BE0003336,CYP2A6,0,0,1
DB01039,BE0000126,AKR1C1,1,0,0
DB01039,BE0000622,AKR1C2,1,0,0
DB01039,BE0000592,AKR1C3,1,0,0
DB01039,BE0000747,AKR1B1,1,0,0
DB01039,BE0002793,CYP2C9,0,0,1
DB01041,BE0003536,CYP2C19,1,0,1
DB01041,BE0003543,CYP1A1,1,0,0
DB01041,BE0003533,CYP2E1,1,0,0
DB01041,BE0002793,CYP2C9,1,0,0
DB01041,BE0000017,PTGS1,1,0,0
DB01041,BE0000262,PTGS2,1,0,0
DB01041,BE0002362,CYP3A5,0,1,0
DB01043,BE0003549,CYP2B6,0,0,1
DB01043,BE0003336,CYP2A6,0,0,1
DB01043,BE0003536,CYP2C19,0,0,1
DB01044,BE0002433,CYP1A2,0,0,1
DB01045,BE0002793,CYP2C9,0,1,0
DB01045,BE0002433,CYP1A2,0,1,0
DB01045,BE0002887,CYP2C8,0,1,0
DB01045,BE0002638,CYP3A4,0,1,0
DB01045,BE0003549,CYP2B6,0,1,0
DB01045,BE0003541,UGT1A1,0,1,0
DB01045,BE0003536,CYP2C19,0,1,0
DB01045,BE0003336,CYP2A6,0,1,0
DB01045,BE0003533,CYP2E1,0,1,0
DB01045,BE0003550,CYP3A43,0,1,0
DB01045,BE0003612,CYP3A7,0,1,0
DB01045,BE0003538,UGT1A9,0,0,1
DB01045,BE0002362,CYP3A5,0,1,0
DB01046,BE0003074,CBR1,1,0,0
DB01047,BE0002638,CYP3A4,1,1,0
DB01047,BE0002362,CYP3A5,0,1,0
DB01048,BE0003545,ADH6,1,0,0
DB01048,BE0003541,UGT1A1,1,0,0
DB01048,BE0003540,ADK,1,0,0
DB01049,BE0002638,CYP3A4,1,0,0
DB01050,BE0002793,CYP2C9,1,0,0
DB01050,BE0002887,CYP2C8,1,0,0
DB01050,BE0003536,CYP2C19,1,0,0
DB01050,BE0003677,UGT1A3,1,0,0
DB01050,BE0003538,UGT1A9,1,0,0
DB01050,BE0003681,UGT2B4,1,0,0
DB01050,BE0003679,UGT2B7,1,0,0
DB01050,BE0009569,AMACR,1,0,0
DB01050,BE0002638,CYP3A4,1,0,0
DB01054,BE0002638,CYP3A4,1,0,0
DB01054,BE0002362,CYP3A5,1,0,0
DB01054,BE0003612,CYP3A7,1,0,0
DB01056,BE0002433,CYP1A2,1,0,1
DB01058,BE0002638,CYP3A4,1,0,0
DB01058,BE0002433,CYP1A2,1,0,0
DB01058,BE0003536,CYP2C19,1,0,0
DB01058,BE0003550,CYP3A43,1,0,0
DB01058,BE0002362,CYP3A5,1,0,0
DB01058,BE0003612,CYP3A7,1,0,0
DB01059,BE0002433,CYP1A2,0,0,1
DB01059,BE0002638,CYP3A4,0,0,1
DB01059,BE0003543,CYP1A1,0,0,1
DB01062,BE0002638,CYP3A4,1,0,1
DB01062,BE0002887,CYP2C8,0,0,1
DB01062,BE0002363,CYP2D6,0,0,1
DB01062,BE0002362,CYP3A5,1,0,0
DB01064,BE0003543,CYP1A1,0,0,1
DB01065,BE0003543,CYP1A1,1,0,1
DB01065,BE0002433,CYP1A2,1,0,0
DB01065,BE0001111,CYP1B1,1,0,1
DB01065,BE0003536,CYP2C19,1,0,0
DB01065,BE0002793,CYP2C9,1,0,0
DB01065,BE0003553,ASMT,1,0,0
DB01065,BE0000693,IDO1,1,0,0
DB01065,BE0001075,MPO,1,0,1
DB01065,BE0002090,CYP19A1,0,0,1
DB01067,BE0002793,CYP2C9,1,0,0
DB01067,BE0003541,UGT1A1,1,0,0
DB01068,BE0002638,CYP3A4,1,0,0
DB01068,BE0003533,CYP2E1,0,0,1
DB01068,BE0003607,NAT2,1,0,0
DB01069,BE0002363,CYP2D6,1,0,1
DB01069,BE0003549,CYP2B6,1,0,0
DB01069,BE0002793,CYP2C9,0,0,1
DB01071,BE0002363,CYP2D6,1,0,0
DB01071,BE0002638,CYP3A4,0,0,1
DB01072,BE0002638,CYP3A4,1,0,1
DB01072,BE0002793,CYP2C9,1,0,1
DB01072,BE0003541,UGT1A1,0,0,1
DB01072,BE0002887,CYP2C8,0,0,1
DB01072,BE0002433,CYP1A2,0,0,1
DB01074,BE0002363,CYP2D6,1,0,1
DB01074,BE0003549,CYP2B6,1,0,0
DB01074,BE0002638,CYP3A4,1,0,0
DB01075,BE0002363,CYP2D6,1,0,1
DB01075,BE0002793,CYP2C9,1,0,0
DB01075,BE0003536,CYP2C19,1,0,0
DB01075,BE0000017,PTGS1,1,0,0
DB01076,BE0002638,CYP3A4,1,0,0
DB01076,BE0002362,CYP3A5,1,0,0
DB01076,BE0003612,CYP3A7,1,0,0
DB01076,BE0002887,CYP2C8,1,0,1
DB01076,BE0002363,CYP2D6,0,0,1
DB01076,BE0002793,CYP2C9,0,0,1
DB01076,BE0003536,CYP2C19,0,0,1
DB01076,BE0003549,CYP2B6,0,1,0
DB01076,BE0003541,UGT1A1,1,0,0
DB01076,BE0003677,UGT1A3,1,0,0
DB01079,BE0002433,CYP1A2,0,0,1
DB01079,BE0002887,CYP2C8,0,0,1
DB01079,BE0002363,CYP2D6,1,0,1
DB01079,BE0003533,CYP2E1,0,0,1
DB01080,BE0002793,CYP2C9,0,1,0
DB01083,BE0002638,CYP3A4,0,1,0
DB01083,BE0000657,PLA2G4A,0,0,1
DB01085,BE0003336,CYP2A6,0,0,1
DB01085,BE0002638,CYP3A4,0,0,1
DB01086,BE0002705,CES1,0,0,1
DB01087,BE0002638,CYP3A4,1,0,1
DB01087,BE0002433,CYP1A2,1,1,0
DB01087,BE0002363,CYP2D6,0,0,1
DB01087,BE0003543,CYP1A1,0,1,0
DB01087,BE0001111,CYP1B1,0,1,0
DB01093,BE0003536,CYP2C19,0,0,1
DB01093,BE0002363,CYP2D6,0,0,1
DB01093,BE0002638,CYP3A4,0,0,1
DB01094,BE0002433,CYP1A2,1,0,0
DB01095,BE0003543,CYP1A1,1,1,0
DB01095,BE0002638,CYP3A4,1,0,1
DB01095,BE0002362,CYP3A5,1,0,0
DB01095,BE0002887,CYP2C8,1,0,1
DB01095,BE0002793,CYP2C9,1,0,1
DB01095,BE0003536,CYP2C19,0,0,1
DB01095,BE0002363,CYP2D6,1,0,0
DB01095,BE0003541,UGT1A1,1,0,0
DB01095,BE0003677,UGT1A3,1,0,0
DB01095,BE0003679,UGT2B7,1,0,0
DB01095,BE0003549,CYP2B6,0,1,0
DB01096,BE0002363,CYP2D6,1,0,1
DB01097,BE0002793,CYP2C9,1,0,1
DB01097,BE0002433,CYP1A2,1,0,0
DB01098,BE0002793,CYP2C9,1,0,0
DB01100,BE0002362,CYP3A5,1,0,0
DB01100,BE0003612,CYP3A7,1,0,0
DB01100,BE0002638,CYP3A4,1,0,1
DB01100,BE0002433,CYP1A2,1,0,0
DB01100,BE0002363,CYP2D6,0,0,1
DB01101,BE0002193,TYMP,1,0,0
DB01101,BE0002705,CES1,1,0,0
DB01101,BE0000960,DPYD,1,0,0
DB01101,BE0002443,CDA,1,0,0
DB01101,BE0002793,CYP2C9,0,0,1
DB01103,BE0002436,HNMT,0,0,1
DB01103,BE0002638,CYP3A4,1,0,0
DB01103,BE0002362,CYP3A5,1,0,0
DB01104,BE0002638,CYP3A4,1,0,0
DB01104,BE0002363,CYP2D6,1,0,1
DB01104,BE0003536,CYP2C19,1,0,1
DB01104,BE0002793,CYP2C9,1,0,1
DB01104,BE0003549,CYP2B6,1,0,1
DB01104,BE0002196,MAOB,1,0,0
DB01104,BE0002198,MAOA,1,0,0
DB01104,BE0001052,CYP2B,0,1,0
DB01104,BE0003533,CYP2E1,1,0,0
DB01105,BE0002638,CYP3A4,1,0,0
DB01108,BE0002638,CYP3A4,1,0,0
DB01109,BE0001064,HPSE,1,0,0
DB01110,BE0003336,CYP2A6,0,0,1
DB01110,BE0003549,CYP2B6,0,0,1
DB01110,BE0002793,CYP2C9,0,0,1
DB01110,BE0003536,CYP2C19,0,0,1
DB01110,BE0002363,CYP2D6,0,0,1
DB01110,BE0003533,CYP2E1,0,0,1
DB01110,BE0002638,CYP3A4,1,0,1
DB01110,BE0000731,CYP11B1,0,0,1
DB01110,BE0000875,CYP51A1,0,0,1
DB01110,BE0002090,CYP19A1,0,0,1
DB01114,BE0003612,CYP3A7,1,0,0
DB01114,BE0002638,CYP3A4,1,0,0
DB01114,BE0002363,CYP2D6,1,0,1
DB01114,BE0002362,CYP3A5,1,0,0
DB01115,BE0002638,CYP3A4,1,1,1
DB01115,BE0002433,CYP1A2,1,0,1
DB01115,BE0003336,CYP2A6,1,0,0
DB01115,BE0002887,CYP2C8,0,0,1
DB01115,BE0002363,CYP2D6,0,0,1
DB01115,BE0003533,CYP2E1,0,0,1
DB01115,BE0003543,CYP1A1,0,0,1
DB01115,BE0003549,CYP2B6,0,1,0
DB01116,BE0002180,BCHE,1,0,0
DB01117,BE0002793,CYP2C9,0,0,1
DB01117,BE0002638,CYP3A4,1,0,0
DB01118,BE0002638,CYP3A4,1,0,1
DB01118,BE0002887,CYP2C8,1,0,0
DB01118,BE0002363,CYP2D6,1,0,1
DB01118,BE0002793,CYP2C9,1,0,1
DB01118,BE0002433,CYP1A2,1,0,1
DB01118,BE0003536,CYP2C19,1,0,1
DB01118,BE0003543,CYP1A1,1,0,0
DB01118,BE0003336,CYP2A6,0,0,1
DB01118,BE0003683,CYP2J2,0,0,1
DB01119,BE0002240,GLUL,0,0,1
DB01120,BE0002793,CYP2C9,1,0,0
DB01120,BE0003536,CYP2C19,1,0,0
DB01122,BE0002180,BCHE,0,0,1
DB01124,BE0002793,CYP2C9,1,0,0
DB01124,BE0002887,CYP2C8,1,0,1
DB01124,BE0003536,CYP2C19,1,0,0
DB01124,BE0003611,CYP2C18,1,0,0
DB01126,BE0002362,CYP3A5,1,0,0
DB01127,BE0002090,CYP19A1,0,0,1
DB01127,BE0003533,CYP2E1,0,0,1
DB01127,BE0002638,CYP3A4,0,0,1
DB01128,BE0002638,CYP3A4,1,0,1
DB01128,BE0003536,CYP2C19,0,0,1
DB01128,BE0002793,CYP2C9,0,0,1
DB01128,BE0002363,CYP2D6,0,0,1
DB01129,BE0002638,CYP3A4,1,0,1
DB01129,BE0003536,CYP2C19,1,0,1
DB01129,BE0003543,CYP1A1,0,1,0
DB01129,BE0002433,CYP1A2,0,1,0
DB01129,BE0002793,CYP2C9,0,0,1
DB01129,BE0002363,CYP2D6,0,0,1
DB01129,BE0002887,CYP2C8,0,0,1
DB01130,BE0002638,CYP3A4,1,1,0
DB01131,BE0003536,CYP2C19,1,0,0
DB01131,BE0002363,CYP2D6,0,0,1
DB01131,BE0002793,CYP2C9,1,0,0
DB01132,BE0002887,CYP2C8,1,0,1
DB01132,BE0002638,CYP3A4,1,1,0
DB01132,BE0000017,PTGS1,1,0,0
