drug_id,partner_id,gene_name,inhibitor,antagonist,agonist
DB00852,BE0000749,SLC6A4,1,0,0
DB00852,BE0000694,ADRB2,0,0,0
DB00852,BE0000172,ADRB1,0,0,1
DB00852,BE0004878,NFATC1,1,0,0
DB00852,BE0000704,TNF,1,0,0
DB00852,BE0001086,NFKB1,1,0,0
DB00852,BE0004924,ATF1,1,0,0
DB00852,BE0001029,IL2,1,0,0
DB00854,BE0000770,OPRM1,0,0,1
DB00854,BE0000420,OPRD1,0,0,1
DB00854,BE0000632,OPRK1,0,0,1
DB00855,BE0000050,ALAD,0,0,0
DB00857,BE0000577,SQLE,1,0,0
DB00858,BE0000132,AR,0,0,1
DB00860,BE0000794,NR3C1,0,0,1
DB00861,BE0000262,PTGS2,1,0,0
DB00861,BE0000017,PTGS1,1,0,0
DB00862,BE0000182,PDE5A,1,0,0
DB00862,BE0003556,PDE6G,0,0,0
DB00862,BE0003557,PDE6H,0,0,0
DB00863,BE0000112,HRH2,0,1,0
DB00863,BE0000426,ACHE,1,0,0
DB00864,BE0000695,FKBP1A,1,0,0
DB00865,BE0000118,SLC18A2,0,0,0
DB00865,BE0000289,ADRA2A,0,0,1
DB00865,BE0000501,ADRA1A,0,0,1
DB00865,BE0000647,SLC6A3,1,0,0
DB00866,BE0000172,ADRB1,0,1,0
DB00866,BE0000694,ADRB2,0,1,0
DB00866,BE0000291,HTR1A,0,1,0
DB00866,BE0001012,ADRB3,0,1,0
DB00867,BE0000694,ADRB2,0,0,1
DB00868,BE0000197,SCN5A,0,1,0
DB00869,BE0000322,CA2,1,0,0
DB00869,BE0000535,CA4,1,0,0
DB00869,BE0000267,CA1,1,0,0
DB00869,BE0003625,CA3,1,0,0
DB00870,BE0000017,PTGS1,1,0,0
DB00870,BE0000262,PTGS2,1,0,0
DB00871,BE0000694,ADRB2,0,0,1
DB00871,BE0001012,ADRB3,0,0,1
DB00871,BE0000172,ADRB1,0,1,0
DB00872,BE0000165,AVPR1A,0,1,0
DB00872,BE0000293,AVPR2,0,1,0
DB00874,BE0004956,GRIN1,0,1,0
DB00875,BE0000756,DRD2,0,1,0
DB00875,BE0000451,HTR2A,0,1,0
DB00875,BE0000020,DRD1,0,1,0
DB00875,BE0000501,ADRA1A,0,1,0
DB00875,BE0000092,CHRM1,0,1,0
DB00876,BE0000062,AGTR1,0,1,0
DB00877,BE0002386,MTOR,1,0,0
DB00877,BE0000695,FKBP1A,0,0,0
DB00877,BE0001015,FGF2,0,0,0
DB00878,BE0002436,HNMT,1,0,0
DB00880,BE0000419,SLC12A3,1,0,0
DB00880,BE0000267,CA1,1,0,0
DB00880,BE0000322,CA2,1,0,0
DB00881,BE0000221,ACE,1,0,0
DB00882,BE0000123,ESR1,0,1,1
DB00882,BE0000685,SHBG,0,0,0
DB00883,BE0000556,NPR1,0,0,1
DB00884,BE0000776,FDPS,1,0,0
DB00886,BE0000221,ACE,0,0,0
DB00886,BE0000266,MME,0,0,0
DB00887,BE0000502,SLC12A1,1,0,0
DB00887,BE0000281,SLC12A2,1,0,0
DB00887,BE0000601,SLC12A4,1,0,0
DB00887,BE0000047,SLC12A5,1,0,0
DB00887,BE0001195,CFTR,0,1,0
DB00889,BE0000311,HTR3A,0,1,0
DB00890,BE0000123,ESR1,0,0,1
DB00890,BE0000685,SHBG,0,0,0
DB00892,BE0000177,SCN10A,1,0,0
DB00893,BE0000629,HBB,0,0,0
DB00893,BE0000130,HBA1,0,0,0
DB00893,BE0000399,FTH1,0,0,0
DB00893,BE0000085,FTL,0,0,0
DB00894,BE0002090,CYP19A1,1,0,0
DB00895,BE0000049,FCER1G,0,0,1
DB00895,BE0000015,FCER1A,0,0,1
DB00896,BE0000794,NR3C1,0,0,1
DB00897,BE0000795,GABRA1,0,0,0
DB00897,BE0000381,GABRA2,0,0,0
DB00897,BE0000523,GABRA3,0,0,0
DB00897,BE0000478,GABRA4,0,0,0
DB00897,BE0000471,GABRA5,0,0,0
DB00897,BE0000764,GABRA6,0,0,0
DB00897,BE0002344,GABRB1,0,0,0
DB00897,BE0002346,GABRB2,0,0,0
DB00897,BE0002345,GABRB3,0,0,0
DB00897,BE0003593,GABRG1,0,0,0
DB00897,BE0003592,GABRG2,0,0,0
DB00897,BE0003594,GABRG3,0,0,0
DB00897,BE0003599,GABRD,0,0,0
DB00897,BE0003595,GABRE,0,0,0
DB00897,BE0003596,GABRP,0,0,0
DB00897,BE0000129,GABRR1,0,0,0
DB00897,BE0003598,GABRR2,0,0,0
DB00897,BE0003619,GABRR3,0,0,0
DB00897,BE0003597,GABRQ,0,0,0
DB00897,BE0000736,TSPO,0,0,0
DB00897,BE0004797,GABRA1,0,0,0
DB00898,BE0000795,GABRA1,0,0,1
DB00898,BE0000641,GRIN3A,0,1,0
DB00898,BE0000433,GLRA1,0,0,1
DB00898,BE0000745,GLRA2,0,0,1
DB00898,BE0000303,CACNB1,0,0,0
DB00898,BE0000311,HTR3A,0,0,0
DB00898,BE0000381,GABRA2,0,0,0
DB00898,BE0000411,CHRNA10,0,0,0
DB00898,BE0000430,CACNA1C,0,0,0
DB00898,BE0000471,GABRA5,0,0,0
DB00898,BE0000478,GABRA4,0,0,0
DB00898,BE0000523,GABRA3,0,0,0
DB00898,BE0000640,GRIA1,0,0,0
DB00898,BE0000679,CACNG1,0,0,0
DB00898,BE0000738,CHRNA2,0,0,0
DB00898,BE0000764,GABRA6,0,0,0
DB00898,BE0000829,GRIA2,0,0,0
DB00898,BE0000830,GRIA4,0,0,0
DB00898,BE0000831,GRIA3,0,0,0
DB00898,BE0000849,CHRNA4,0,0,0
DB00898,BE0000850,CHRNB2,0,0,0
DB00898,BE0001028,KCNJ3,0,0,0
DB00898,BE0001030,KCNJ6,0,0,0
DB00898,BE0001114,VCAM1,0,0,0
DB00898,BE0001204,SLC29A1,0,0,0
DB00898,BE0002218,KCNJ5,0,0,0
DB00898,BE0002341,CHRNA7,0,0,0
DB00898,BE0002343,CHRNA9,0,0,0
DB00898,BE0002344,GABRB1,0,0,0
DB00898,BE0002345,GABRB3,0,0,0
DB00898,BE0002346,GABRB2,0,0,0
DB00898,BE0002355,CACNA1S,0,0,0
DB00898,BE0002359,CACNA1D,0,0,0
DB00898,BE0003584,CHRNB4,0,0,0
DB00898,BE0003585,CHRNA3,0,0,0
DB00898,BE0003586,CHRNA5,0,0,0
DB00898,BE0003587,CHRNA6,0,0,0
DB00898,BE0003588,CHRNB3,0,0,0
DB00898,BE0003593,GABRG1,0,0,0
DB00898,BE0003594,GABRG3,0,0,0
DB00898,BE0003595,GABRE,0,0,0
DB00898,BE0003596,GABRP,0,0,0
DB00898,BE0003597,GABRQ,0,0,0
DB00898,BE0003599,GABRD,0,0,0
DB00898,BE0004706,SLC29A2,0,0,0
DB00898,BE0009586,HTR3E,0,0,0
DB00898,BE0009583,HTR3B,0,0,0
DB00898,BE0009585,HTR3D,0,0,0
DB00898,BE0009584,HTR3C,0,0,0
DB00898,BE0005108,CACNG2,0,0,0
DB00898,BE0005190,KCNJ9,0,0,0
DB00898,BE0008999,L1CAM,0,0,0
DB00899,BE0000770,OPRM1,0,0,1
DB00899,BE0000420,OPRD1,0,0,1
DB00899,BE0000632,OPRK1,0,0,1
DB00900,BE0000250,PNP,0,0,0
DB00901,BE0000694,ADRB2,0,0,0
DB00902,BE0000442,HRH1,0,1,0
DB00903,BE0000732,ATP1A1,1,0,0
DB00903,BE0000502,SLC12A1,1,0,0
DB00903,BE0009011,LEF1,0,0,0
DB00903,BE0000814,GSTP1,1,0,0
DB00904,BE0000311,HTR3A,0,1,0
DB00904,BE0000084,HTR4,0,0,1
DB00904,BE0000770,OPRM1,0,0,0
DB00904,BE0000291,HTR1A,0,0,0
DB00904,BE0000797,HTR1B,0,0,0
DB00905,BE0000610,PTGFR,0,0,1
DB00905,BE0000064,PTGER1,0,0,1
DB00905,BE0002375,PTGER3,0,0,1
DB00906,BE0000249,SLC6A1,1,0,0
DB00907,BE0000647,SLC6A3,1,0,0
DB00907,BE0000486,SLC6A2,1,0,0
DB00907,BE0000749,SLC6A4,1,0,0
DB00907,BE0000197,SCN5A,1,0,0
DB00907,BE0000192,SCN11A,1,0,0
DB00907,BE0000177,SCN10A,1,0,0
DB00907,BE0000092,CHRM1,0,1,0
DB00907,BE0000560,CHRM2,0,1,0
DB00907,BE0000156,SIGMAR1,0,0,0
DB00907,BE0002705,CES1,0,0,0
DB00908,BE0000197,SCN5A,1,0,0
DB00908,BE0000154,KCNK1,1,0,0
DB00908,BE0000680,KCNK6,1,0,0
DB00908,BE0000090,KCNH2,1,0,0
DB00908,BE0000501,ADRA1A,0,1,0
DB00908,BE0000575,ADRA1B,0,1,0
DB00908,BE0000715,ADRA1D,0,1,0
DB00909,BE0000141,SCN1A,1,0,0
DB00909,BE0002081,SCN2A,1,0,0
DB00909,BE0002082,SCN3A,1,0,0
DB00909,BE0002083,SCN4A,1,0,0
DB00909,BE0000197,SCN5A,1,0,0
DB00909,BE0001143,SCN9A,1,0,0
DB00909,BE0000192,SCN11A,1,0,0
DB00909,BE0003635,SCN1B,1,0,0
DB00909,BE0003636,SCN2B,1,0,0
DB00909,BE0003637,SCN3B,1,0,0
DB00909,BE0003638,SCN4B,1,0,0
DB00909,BE0000483,CACNA1G,1,0,0
DB00909,BE0000864,CACNA1H,1,0,0
DB00909,BE0000012,CACNA1I,1,0,0
DB00909,BE0000267,CA1,1,0,0
DB00909,BE0000322,CA2,1,0,0
DB00909,BE0003625,CA3,1,0,0
DB00909,BE0000535,CA4,1,0,0
DB00909,BE0003626,CA5A,1,0,0
DB00909,BE0003627,CA5B,1,0,0
DB00909,BE0003628,CA6,1,0,0
DB00909,BE0003629,CA7,1,0,0
DB00909,BE0003630,CA8,1,0,0
DB00909,BE0002437,CA9,1,0,0
DB00909,BE0003631,CA10,1,0,0
DB00909,BE0003632,CA11,1,0,0
DB00909,BE0001653,CA12,1,0,0
DB00909,BE0003633,CA13,1,0,0
DB00909,BE0003634,CA14,1,0,0
DB00909,BE0002196,MAOB,1,0,0
DB00909,BE0002198,MAOA,1,0,0
DB00910,BE0000779,VDR,0,0,1
DB00912,BE0000207,ABCC8,1,0,0
DB00912,BE0000215,PPARG,0,0,1
DB00913,BE0000770,OPRM1,0,0,1
DB00914,BE0000677,PRKAA1,0,0,0
DB00914,BE0002441,KCNJ8,1,0,0
DB00915,BE0000641,GRIN3A,0,1,0
DB00915,BE0002341,CHRNA7,0,1,0
DB00915,BE0000756,DRD2,0,0,1
DB00915,BE0000849,CHRNA4,0,1,0
DB00915,BE0003585,CHRNA3,0,1,0
DB00917,BE0000368,PTGER2,0,0,1
DB00917,BE0000064,PTGER1,0,0,1
DB00917,BE0002375,PTGER3,0,0,1
DB00917,BE0003522,PTGER4,0,0,1
DB00917,BE0003561,PTGDR2,0,0,1
DB00918,BE0000797,HTR1B,0,0,1
DB00918,BE0000659,HTR1D,0,0,1
DB00920,BE0000442,HRH1,0,1,0
DB00920,BE0003559,PGD,1,0,0
DB00921,BE0000770,OPRM1,0,0,0
DB00921,BE0000632,OPRK1,0,1,0
DB00921,BE0000420,OPRD1,0,1,0
DB00921,BE0002378,OPRL1,0,0,0
DB00922,BE0001024,TNNC1,0,0,0
DB00922,BE0000708,KCNJ11,0,0,0
DB00922,BE0002441,KCNJ8,0,0,0
DB00922,BE0000436,PDE3A,1,0,0
DB00924,BE0000451,HTR2A,0,1,0
DB00924,BE0000393,HTR2B,0,1,0
DB00924,BE0000533,HTR2C,0,1,0
DB00924,BE0000945,HTR6,0,1,0
DB00924,BE0000749,SLC6A4,1,0,0
DB00924,BE0000486,SLC6A2,1,0,0
DB00924,BE0000650,HTR7,0,1,0
DB00924,BE0002442,TLR4,1,0,0
DB00924,BE0003539,AOX1,1,0,0
DB00925,BE0000501,ADRA1A,0,1,0
DB00925,BE0000289,ADRA2A,0,1,0
DB00925,BE0000342,ADRA2C,0,1,0
DB00925,BE0000572,ADRA2B,0,1,0
DB00925,BE0000418,CALM1,1,0,0
DB00925,BE0000694,ADRB2,0,0,0
DB00925,BE0000575,ADRA1B,0,1,0
DB00925,BE0000715,ADRA1D,0,1,0
DB00926,BE0000663,RARA,0,0,1
DB00926,BE0000412,RXRA,0,0,1
DB00926,BE0000206,RARB,0,0,1
DB00926,BE0000707,RXRG,0,0,1
DB00926,BE0000078,RXRB,0,0,1
DB00926,BE0000144,RARG,0,0,1
DB00927,BE0000112,HRH2,0,1,0
DB00928,BE0000892,DNMT1,1,0,0
DB00929,BE0002375,PTGER3,0,0,1
DB00929,BE0000368,PTGER2,0,0,1
DB00929,BE0003522,PTGER4,0,0,1
DB00929,BE0000064,PTGER1,0,0,1
DB00933,BE0000451,HTR2A,0,1,0
DB00933,BE0000756,DRD2,0,1,0
DB00934,BE0000486,SLC6A2,1,0,0
DB00934,BE0000442,HRH1,0,1,0
DB00934,BE0000092,CHRM1,0,1,0
DB00934,BE0000560,CHRM2,0,1,0
DB00934,BE0000045,CHRM3,0,1,0
DB00934,BE0000405,CHRM4,0,1,0
DB00934,BE0000247,CHRM5,0,1,0
DB00934,BE0004863,ADRA1A,0,1,0
DB00934,BE0000451,HTR2A,0,0,0
DB00934,BE0000533,HTR2C,0,0,0
DB00934,BE0000650,HTR7,0,1,0
DB00934,BE0000756,DRD2,0,0,0
DB00934,BE0004864,ADRA2A,0,1,0
DB00935,BE0000501,ADRA1A,0,0,1
DB00935,BE0000289,ADRA2A,0,0,1
DB00935,BE0000342,ADRA2C,0,0,1
DB00935,BE0000572,ADRA2B,0,0,0
DB00935,BE0000575,ADRA1B,0,0,1
DB00935,BE0000715,ADRA1D,0,0,1
DB00936,BE0000017,PTGS1,1,0,0
DB00936,BE0000262,PTGS2,1,0,0
DB00936,BE0000126,AKR1C1,1,0,0
DB00937,BE0000486,SLC6A2,1,0,0
DB00937,BE0000647,SLC6A3,1,0,0
DB00938,BE0000694,ADRB2,0,0,1
DB00938,BE0000172,ADRB1,0,0,1
DB00938,BE0001012,ADRB3,0,0,1
DB00939,BE0000017,PTGS1,1,0,0
DB00939,BE0000262,PTGS2,1,0,0
DB00939,BE0000248,ALOX5,1,0,0
DB00939,BE0000897,KCNQ2,0,0,0
DB00939,BE0002398,KCNQ3,0,0,0
DB00940,BE0000092,CHRM1,0,1,0
DB00940,BE0000112,HRH2,0,1,0
DB00941,BE0002180,BCHE,1,0,0
DB00942,BE0000092,CHRM1,0,1,0
DB00944,BE0000426,ACHE,1,0,0
DB00944,BE0002180,BCHE,1,0,0
DB00945,BE0000017,PTGS1,1,0,0
DB00945,BE0000262,PTGS2,1,0,0
DB00945,BE0000126,AKR1C1,1,0,0
DB00945,BE0004907,PRKAA1,0,0,0
DB00945,BE0000521,EDNRA,1,0,0
DB00945,BE0003380,TP53,0,0,0
DB00945,BE0001098,HSPA5,0,0,0
DB00945,BE0004876,RPS6KA3,1,0,0
DB00945,BE0003469,NFKBIA,1,0,0
DB00945,BE0004952,TNFAIP6,1,0,0
DB00945,BE0000444,CASP1,1,0,0
DB00945,BE0001162,CASP3,1,0,0
DB00945,BE0001154,IKBKB,0,0,0
DB00945,BE0009668,MAPK1,0,0,0
DB00945,BE0001027,CCND1,0,0,0
DB00945,BE0004689,MYC,0,0,0
DB00945,BE0009045,PCNA,0,0,0
DB00946,BE0000713,VKORC1,1,0,0
DB00947,BE0000123,ESR1,0,1,0
DB00949,BE0000417,GRIN2B,0,1,0
DB00949,BE0000641,GRIN3A,0,1,0
DB00949,BE0000760,GRIN2A,0,1,0
DB00950,BE0000442,HRH1,0,1,0
DB00951,BE0002887,CYP2C8,0,0,0
DB00951,BE0002433,CYP1A2,0,0,0
DB00951,BE0002638,CYP3A4,0,0,0
DB00951,BE0003536,CYP2C19,0,0,0
DB00952,BE0000659,HTR1D,0,0,1
DB00952,BE0000797,HTR1B,0,0,1
DB00952,BE0000460,HTR1F,0,0,1
DB00952,BE0000291,HTR1A,0,0,1
DB00953,BE0000659,HTR1D,0,0,1
DB00953,BE0000797,HTR1B,0,0,1
DB00953,BE0000460,HTR1F,0,0,1
DB00956,BE0000770,OPRM1,0,0,1
DB00956,BE0000420,OPRD1,0,0,1
DB00956,BE0000156,SIGMAR1,0,0,0
DB00957,BE0000557,PGR,0,0,1
DB00957,BE0000123,ESR1,0,0,1
DB00957,BE0000132,AR,0,0,0
DB00959,BE0000794,NR3C1,0,0,1
DB00959,BE0000422,ANXA1,0,0,1
DB00960,BE0000172,ADRB1,0,0,0
DB00960,BE0000694,ADRB2,0,0,0
DB00960,BE0000291,HTR1A,0,1,0
DB00960,BE0000797,HTR1B,0,0,0
DB00960,BE0001012,ADRB3,0,0,1
DB00961,BE0000177,SCN10A,1,0,0
DB00962,BE0000795,GABRA1,0,0,0
DB00962,BE0000736,TSPO,0,0,0
DB00963,BE0000262,PTGS2,1,0,0
DB00963,BE0000017,PTGS1,1,0,0
DB00964,BE0000289,ADRA2A,0,0,1
DB00964,BE0000501,ADRA1A,0,0,1
DB00964,BE0000572,ADRA2B,0,0,1
DB00966,BE0000062,AGTR1,0,1,0
DB00966,BE0000215,PPARG,0,0,0
DB00967,BE0000442,HRH1,0,1,0
DB00968,BE0000289,ADRA2A,0,0,0
DB00968,BE0002151,DDC,1,0,0
DB00969,BE0000311,HTR3A,0,1,0
DB00970,BE0004951,TOP2A,1,0,0
DB00972,BE0000442,HRH1,0,1,0
DB00972,BE0000112,HRH2,1,0,0
DB00972,BE0003997,PLA2G1B,1,0,0
DB00972,BE0001117,LTC4S,1,0,0
DB00973,BE0000105,SOAT1,1,0,0
DB00973,BE0000802,NPC1L1,1,0,0
DB00973,BE0001078,ANPEP,0,0,0
DB00975,BE0000631,PDE10A,1,0,0
DB00975,BE0002214,ADA,1,0,0
DB00975,BE0000182,PDE5A,1,0,0
DB00975,BE0001133,PDE4A,1,0,0
DB00975,BE0009008,RCAN1,0,0,0
DB00975,BE0000925,ORM1,0,0,0
DB00977,BE0000123,ESR1,0,0,1
DB00977,BE0000956,NR1I2,0,0,1
DB00977,BE0000685,SHBG,0,0,0
DB00978,BE0000742,TOP2A,1,0,0
DB00979,BE0000092,CHRM1,0,1,0
DB00980,BE0000515,MTNR1A,0,0,0
DB00980,BE0000327,MTNR1B,0,0,0
DB00981,BE0000426,ACHE,1,0,0
DB00981,BE0000849,CHRNA4,0,0,0
DB00981,BE0000850,CHRNB2,0,0,0
DB00982,BE0000663,RARA,0,0,0
DB00982,BE0000144,RARG,0,0,0
DB00983,BE0000694,ADRB2,0,0,1
DB00983,BE0000172,ADRB1,0,0,1
DB00983,BE0001012,ADRB3,0,0,1
DB00984,BE0000132,AR,0,0,1
DB00985,BE0000442,HRH1,0,1,0
DB00986,BE0000092,CHRM1,0,1,0
DB00986,BE0000045,CHRM3,0,1,0
DB00986,BE0000560,CHRM2,0,0,0
DB00987,BE0000113,POLB,1,0,0
DB00988,BE0000756,DRD2,0,0,1
DB00988,BE0000020,DRD1,0,0,1
DB00988,BE0000145,DRD5,0,0,1
DB00988,BE0000581,DRD3,0,0,1
DB00988,BE0000389,DRD4,0,0,1
DB00988,BE0000647,SLC6A3,0,0,0
DB00988,BE0000138,DBH,0,0,0
DB00988,BE0000291,HTR1A,0,0,0
DB00988,BE0000650,HTR7,0,0,0
DB00988,BE0004889,DRD1,0,0,1
DB00988,BE0000486,SLC6A2,1,0,0
DB00988,BE0000749,SLC6A4,1,0,0
DB00988,BE0000311,HTR3A,0,0,0
DB00988,BE0009583,HTR3B,0,0,0
DB00988,BE0002390,SOD1,0,0,0
DB00988,BE0000118,SLC18A2,0,0,0
DB00989,BE0000426,ACHE,1,0,0
DB00989,BE0002180,BCHE,1,0,0
DB00990,BE0002090,CYP19A1,1,0,0
DB00991,BE0000017,PTGS1,1,0,0
DB00991,BE0000262,PTGS2,1,0,0
DB00992,BE0000710,FCGR1A,0,0,0
DB00993,BE0000077,HPRT1,1,0,0
DB00993,BE0001109,RAC1,0,0,0
DB00994,BE0000509,CASR,0,0,0
DB00995,BE0000907,PRDX5,1,0,0
DB00995,BE0001154,IKBKB,1,0,0
DB00996,BE0000691,CACNA2D1,1,0,0
DB00996,BE0002396,CACNA2D2,1,0,0
DB00996,BE0009351,CACNA1B,1,0,0
DB00996,BE0000013,ADORA1,0,0,1
DB00996,BE0002398,KCNQ3,0,0,0
DB00996,BE0002400,KCNQ5,0,0,0
DB00997,BE0000742,TOP2A,1,0,0
DB00997,BE0005819,NOLC1,0,0,0
DB00998,BE0000659,HTR1D,0,0,1
DB00998,BE0000797,HTR1B,0,0,1
DB00999,BE0000419,SLC12A3,1,0,0
DB00999,BE0000553,KCNMA1,1,0,0
DB01001,BE0000694,ADRB2,0,0,1
DB01001,BE0000172,ADRB1,0,0,1
DB01001,BE0001012,ADRB3,0,0,0
DB01002,BE0000177,SCN10A,1,0,0
DB01003,BE0000553,KCNMA1,1,0,0
DB01003,BE0001191,S100P,0,1,0
DB01005,BE0000325,RRM1,1,0,0
DB01006,BE0002090,CYP19A1,0,1,0
DB01007,BE0000875,CYP51A1,1,0,0
DB01009,BE0000017,PTGS1,1,0,0
DB01009,BE0000262,PTGS2,1,0,0
DB01009,BE0003552,CXCR1,0,0,0
DB01010,BE0000426,ACHE,1,0,0
DB01010,BE0002180,BCHE,1,0,0
DB01011,BE0000731,CYP11B1,1,0,0
DB01012,BE0000509,CASR,0,0,1
DB01013,BE0000794,NR3C1,0,0,1
DB01014,BE0000215,PPARG,0,0,1
DB01014,BE0000262,PTGS2,1,0,0
DB01014,BE0000017,PTGS1,1,0,0
DB01014,BE0000248,ALOX5,1,0,0
DB01015,BE0000814,GSTP1,0,0,0
DB01016,BE0008670,ABCC8,0,0,0
DB01016,BE0000469,ABCC9,0,0,0
DB01016,BE0000703,ABCB11,1,0,0
DB01016,BE0000119,ABCA1,1,0,0
DB01016,BE0004923,KCNJ11,1,0,0
DB01016,BE0000406,CPT1A,1,0,0
DB01016,BE0001195,CFTR,0,1,0
DB01016,BE0009748,TRPM4,1,0,0
DB01017,BE0001051,IL1B,0,0,0
DB01017,BE0000248,ALOX5,1,0,0
DB01017,BE0000058,MMP9,1,0,0
DB01017,BE0000163,VEGFA,1,0,0
DB01017,BE0000444,CASP1,0,0,0
DB01017,BE0001162,CASP3,0,0,0
DB01017,BE0001009,CYCS,0,0,0
DB01018,BE0000289,ADRA2A,0,0,1
DB01018,BE0000572,ADRA2B,0,0,0
DB01019,BE0000560,CHRM2,0,0,1
DB01019,BE0000092,CHRM1,0,0,0
DB01019,BE0000045,CHRM3,0,0,0
DB01019,BE0000405,CHRM4,0,0,0
DB01020,BE0003578,GUCY1A2,0,0,0
DB01021,BE0000419,SLC12A3,1,0,0
DB01021,BE0000732,ATP1A1,1,0,0
DB01021,BE0000267,CA1,1,0,0
DB01021,BE0000322,CA2,1,0,0
DB01021,BE0000535,CA4,1,0,0
DB01022,BE0000403,GGCX,0,0,0
DB01022,BE0000724,BGLAP,0,0,1
DB01023,BE0000430,CACNA1C,1,0,0
DB01023,BE0000691,CACNA2D1,1,0,0
DB01023,BE0002354,CACNB2,1,0,0
DB01023,BE0002359,CACNA1D,1,0,0
DB01023,BE0002355,CACNA1S,1,0,0
DB01023,BE0000864,CACNA1H,1,0,0
DB01023,BE0002396,CACNA2D2,1,0,0
DB01023,BE0000418,CALM1,0,0,0
DB01023,BE0003323,PDE1B,1,0,0
DB01023,BE0003565,PDE1A,1,0,0
DB01023,BE0000668,NR3C2,0,1,0
DB01023,BE0003566,TNNC2,0,0,0
DB01023,BE0001024,TNNC1,0,0,0
DB01024,BE0000761,IMPDH1,1,0,0
DB01024,BE0000722,IMPDH2,1,0,0
DB01025,BE0001206,S100A12,0,1,0
DB01025,BE0000885,S100A13,0,1,0
DB01025,BE0000125,IL3,0,1,0
DB01025,BE0000689,FGF1,1,0,0
DB01026,BE0000132,AR,0,0,0
DB01026,BE0000344,CYP17A1,1,0,0
DB01026,BE0004873,CYP21A2,1,0,0
DB01026,BE0000090,KCNH2,1,0,0
DB01026,BE0000956,NR1I2,0,1,0
DB01026,BE0003848,NR1I3,0,0,0
DB01028,BE0000795,GABRA1,0,0,1
DB01028,BE0000640,GRIA1,0,1,0
DB01028,BE0000433,GLRA1,0,0,1
DB01028,BE0000218,ATP2C1,1,0,0
DB01028,BE0000781,KCNA1,0,0,0
DB01028,BE0000484,ATP5D,0,0,0
DB01028,BE0000503,MT-ND1,0,0,0
DB01028,BE0004797,GABRA1,0,0,0
DB01029,BE0000062,AGTR1,0,1,0
DB01029,BE0001040,JUN,0,0,0
DB01030,BE0000971,TOP1,1,0,0
DB01030,BE0000091,TOP1MT,1,0,0
DB01031,BE0000267,CA1,1,0,0
DB01031,BE0000322,CA2,1,0,0
DB01032,BE0001066,SLC22A6,1,0,0
DB01032,BE0000879,SLC22A11,1,0,0
DB01032,BE0003645,SLC22A8,1,0,0
DB01032,BE0003719,PANX1,0,1,0
DB01032,BE0009016,TAS2R16,0,0,0
DB01033,BE0000077,HPRT1,1,0,0
DB01033,BE0000374,PPAT,1,0,0
DB01033,BE0004941,IMPDH1,1,0,0
DB01034,BE0000959,FASN,1,0,0
DB01035,BE0000197,SCN5A,1,0,0
DB01035,BE0000892,DNMT1,0,0,0
DB01035,BE0000090,KCNH2,1,0,0
DB01036,BE0000045,CHRM3,0,1,0
DB01036,BE0000560,CHRM2,0,1,0
DB01036,BE0000247,CHRM5,0,1,0
DB01036,BE0000092,CHRM1,0,1,0
DB01036,BE0000405,CHRM4,0,1,0
DB01037,BE0002196,MAOB,1,0,0
DB01037,BE0002198,MAOA,1,0,0
DB01038,BE0000756,DRD2,0,1,0
DB01038,BE0000020,DRD1,0,1,0
DB01038,BE0000145,DRD5,0,1,0
DB01039,BE0000071,PPARA,0,0,1
DB01039,BE0009742,MMP25,1,0,0
DB01039,BE0000956,NR1I2,0,0,0
DB01041,BE0004755,CRBN,1,0,0
DB01041,BE0000704,TNF,1,0,0
DB01041,BE0001086,NFKB1,0,1,0
DB01041,BE0000748,FGFR2,0,1,0
DB01041,BE0000262,PTGS2,0,1,0
DB01041,BE0004879,ORM1,0,0,0
DB01043,BE0000311,HTR3A,0,1,0
DB01043,BE0003438,CHRNA7,0,1,0
DB01043,BE0000756,DRD2,0,1,1
DB01043,BE0000365,GRIN1,0,0,0
DB01043,BE0004852,GRIN1,0,1,0
DB01043,BE0004797,GABRA1,0,0,0
DB01043,BE0009666,GLRA1,1,0,0
DB01045,BE0000956,NR1I2,0,0,1
DB01046,BE0000765,CLCN2,0,0,0
DB01047,BE0000794,NR3C1,0,0,1
DB01047,BE0004659,SMO,0,0,1
DB01048,BE0009142,HLA-B,0,0,0
DB01049,BE0009376,DRD1,0,1,1
DB01049,BE0004888,ADRA1A,0,1,1
DB01049,BE0004872,ADRB1,0,1,1
DB01049,BE0004862,HTR1A,0,1,1
DB01050,BE0000262,PTGS2,1,0,0
DB01050,BE0000017,PTGS1,1,0,0
DB01050,BE0000246,BCL2,0,0,0
DB01050,BE0001151,THBD,0,0,0
DB01050,BE0003591,FABP2,0,0,0
DB01050,BE0000215,PPARG,0,0,0
DB01050,BE0001195,CFTR,1,0,0
DB01050,BE0000071,PPARA,0,0,0
DB01050,BE0001025,GP1BA,0,0,0
DB01050,BE0003756,S100A7,0,0,0
DB01053,BE0003645,SLC22A8,0,0,0
DB01053,BE0001018,SLC15A1,0,0,0
DB01053,BE0001134,SLC15A2,0,0,0
DB01054,BE0000430,CACNA1C,1,0,0
DB01054,BE0000691,CACNA2D1,1,0,0
DB01054,BE0002354,CACNB2,1,0,0
DB01054,BE0000679,CACNG1,1,0,0
DB01054,BE0002359,CACNA1D,1,0,0
DB01054,BE0002355,CACNA1S,1,0,0
